numcode,country,Carbon1971,Carbon1972,Carbon1973,Carbon1974,Carbon1975,Carbon1976,Carbon1977,Carbon1978,Carbon1979,Carbon1980,Carbon1981,Carbon1982,Carbon1983,Carbon1984,Carbon1985,Carbon1986,Carbon1987,Carbon1988,Carbon1989,Carbon1990,Carbon1991,Carbon1992,Carbon1993,Carbon1994,Carbon1995,Carbon1996,Carbon1997,Carbon1998,Carbon1999,Carbon2000,Carbon2001,Carbon2002,Carbon2003,Carbon2004,Carbon2005,Carbon2006,Carbon2007,Carbon2008,Carbon2009,Carbon2010,Carbon2011,Carbon2012,Carbon2013,Carbon2014,Carbon2015,Carbon2016,Carbon2017,Carbon2018,Carbon2019,Carbon2020,Carbon2021,Carbon2022,Carbon2023,Carbon2024,Carbon2025,Carbon2026,Carbon2027,Carbon2028,Carbon2029,Carbon2030,Carbon2031,Carbon2032,Carbon2033,Carbon2034,Carbon2035,Carbon2036,Carbon2037,Carbon2038,Carbon2039,Carbon2040,GDP1971,GDP1972,GDP1973,GDP1974,GDP1975,GDP1976,GDP1977,GDP1978,GDP1979,GDP1980,GDP1981,GDP1982,GDP1983,GDP1984,GDP1985,GDP1986,GDP1987,GDP1988,GDP1989,GDP1990,GDP1991,GDP1992,GDP1993,GDP1994,GDP1995,GDP1996,GDP1997,GDP1998,GDP1999,GDP2000,GDP2001,GDP2002,GDP2003,GDP2004,GDP2005,GDP2006,GDP2007,GDP2008,GDP2009,GDP2010,GDP2011,GDP2012,GDP2013,GDP2014,GDP2015,GDP2016,GDP2017,GDP2018,GDP2019,GDP2020,GDP2021,GDP2022,GDP2023,GDP2024,GDP2025,GDP2026,GDP2027,GDP2028,GDP2029,GDP2030,GDP2031,GDP2032,GDP2033,GDP2034,GDP2035,GDP2036,GDP2037,GDP2038,GDP2039,GDP2040,PECons1971,PECons1972,PECons1973,PECons1974,PECons1975,PECons1976,PECons1977,PECons1978,PECons1979,PECons1980,PECons1981,PECons1982,PECons1983,PECons1984,PECons1985,PECons1986,PECons1987,PECons1988,PECons1989,PECons1990,PECons1991,PECons1992,PECons1993,PECons1994,PECons1995,PECons1996,PECons1997,PECons1998,PECons1999,PECons2000,PECons2001,PECons2002,PECons2003,PECons2004,PECons2005,PECons2006,PECons2007,PECons2008,PECons2009,PECons2010,PECons2011,PECons2012,PECons2013,PECons2014,PECons2015,PECons2016,PECons2017,PECons2018,PECons2019,PECons2020,PECons2021,PECons2022,PECons2023,PECons2024,PECons2025,PECons2026,PECons2027,PECons2028,PECons2029,PECons2030,PECons2031,PECons2032,PECons2033,PECons2034,PECons2035,PECons2036,PECons2037,PECons2038,PECons2039,PECons2040,Population1971,Population1972,Population1973,Population1974,Population1975,Population1976,Population1977,Population1978,Population1979,Population1980,Population1981,Population1982,Population1983,Population1984,Population1985,Population1986,Population1987,Population1988,Population1989,Population1990,Population1991,Population1992,Population1993,Population1994,Population1995,Population1996,Population1997,Population1998,Population1999,Population2000,Population2001,Population2002,Population2003,Population2004,Population2005,Population2006,Population2007,Population2008,Population2009,Population2010,Population2011,Population2012,Population2013,Population2014,Population2015,Population2016,Population2017,Population2018,Population2019,Population2020,Population2021,Population2022,Population2023,Population2024,Population2025,Population2026,Population2027,Population2028,Population2029,Population2030,Population2031,Population2032,Population2033,Population2034,Population2035,Population2036,Population2037,Population2038,Population2039,Population2040
608,Philippines,0.02353,0.02309,0.02723,0.02661,0.0287,0.03065,0.03286,0.03309,0.03464,0.03332,0.03071,0.02989,0.0337,0.02427,0.02625,0.02622,0.03047,0.03355,0.03575,0.03896,0.04001,0.04541,0.04618,0.05195,0.05806,0.06132,0.06691,0.06635,0.06567,0.06796,0.06706,0.0685,0.06983,0.06928,0.07086,0.06853,0.06972,0.07336,0.06758,0.07803,0.07765,0.08311,0.085788691,0.088467382,0.091146073,0.093824764,0.096503455,0.099182146,0.101860837,0.104539528,0.106067447,0.107595367,0.109123287,0.110651207,0.116762886,0.118455613,0.12014834,0.121841067,0.123533794,0.130304703,0.132387423,0.134470142,0.136552861,0.138635581,0.146966459,0.149638848,0.152311237,0.154983626,0.157656015,0.168345572,0.11116,0.11722,0.12768,0.13222,0.13958,0.15187,0.16038,0.16867,0.17818,0.18736,0.19377,0.20079,0.20455,0.18957,0.17572,0.18172,0.18956,0.20236,0.21491,0.22144,0.22016,0.2209,0.22558,0.23548,0.24649,0.2609,0.27443,0.27285,0.28126,0.29366,0.30216,0.31318,0.32875,0.35076,0.36752,0.38679,0.41238,0.42951,0.43444,0.4676,0.48461,0.51764,0.493707496,0.469774993,0.498933709,0.528092426,0.557251143,0.586409859,0.615568576,0.644727292,0.673886009,0.717614146,0.761342283,0.805070419,0.848798556,0.892526693,0.93625483,0.979982967,1.023711104,1.06743924,1.111167377,1.154895514,1.198623651,1.242351788,1.286079925,1.329808062,1.373536198,1.417264335,1.460992472,1.504720609,0.608136,0.611722,0.681272,0.683171,0.724447,0.759258,0.7911,0.804294,0.851868,0.889388,0.894081,0.917647,0.998077,0.897565,0.942872,0.942782,0.98553,1.0424,1.0961,1.13918,1.13754,1.18928,1.18839,1.27349,1.33411,1.37971,1.45203,1.4938,1.53338,1.58681,1.51939,1.54016,1.5441,1.53916,1.54171,1.53043,1.53351,1.59137,1.51524,1.60695,1.60491,1.68842,1.734557431,1.780694862,1.826832293,1.872969725,1.919107156,1.965244587,2.011382018,2.057519449,2.100647579,2.14377571,2.18690384,2.230031971,2.273160101,2.323780542,2.374400982,2.425021423,2.475641863,2.526262304,2.583080409,2.639898515,2.69671662,2.753534726,2.810352831,2.878156384,2.945959938,3.013763491,3.081567045,3.149370598,36.85,37.93,39.03,40.15,41.3,42.46,43.65,44.87,46.12,47.4,48.72,50.07,51.45,52.87,54.33,55.81,57.33,58.87,60.41,61.95,63.48,65,66.52,68.05,69.61,71.19,72.78,74.39,76.02,77.65,79.3,80.95,82.61,84.23,85.82,87.37,88.88,90.37,91.89,93.44,95.05,96.71,97.93071688,99.15143376,100.3721506,101.5928675,102.8135844,104.0343013,105.2550182,106.475735,107.6964519,108.9171688,110.1378857,111.3586025,112.5793194,113.8000363,115.0207532,116.2414701,117.4621869,118.6829038,119.9036207,121.1243376,122.3450545,123.5657713,124.7864882,126.0072051,127.227922,128.4486388,129.6693557,130.8900726
612,Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Poland,0.31027,0.31942,0.33315,0.34788,0.36748,0.38737,0.4023,0.43466,0.44814,0.45036,0.41353,0.44212,0.43763,0.42272,0.44526,0.45922,0.47259,0.46799,0.43685,0.36328,0.35898,0.35072,0.34913,0.32997,0.34002,0.35286,0.34578,0.31947,0.31137,0.29465,0.29574,0.29219,0.29946,0.29867,0.3018,0.3149,0.30985,0.31026,0.29595,0.31251,0.31366,0.29836,0.294834986,0.291309973,0.287784959,0.284259945,0.280734932,0.277209918,0.273684904,0.270159891,0.268567943,0.266975995,0.265384047,0.263792099,0.257424307,0.254945065,0.252465822,0.24998658,0.247507337,0.237590367,0.235484559,0.233378751,0.231272943,0.229167134,0.220743901,0.219374287,0.218004672,0.216635057,0.215265442,0.209786983,0.23536,0.2526,0.27131,0.2873,0.30106,0.30851,0.31442,0.32604,0.31258,0.31398,0.28266,0.26918,0.28413,0.30021,0.31672,0.33024,0.33543,0.34873,0.34973,0.31183,0.28995,0.29724,0.30835,0.32467,0.34725,0.36891,0.39505,0.41473,0.4335,0.45196,0.45741,0.46401,0.48196,0.50771,0.52608,0.55884,0.59676,0.62735,0.63757,0.66227,0.69221,0.70563,0.765262592,0.824895184,0.842120363,0.859345542,0.876570721,0.893795899,0.911021078,0.928246257,0.945471436,0.964329051,0.983186665,1.00204428,1.020901895,1.03975951,1.058617124,1.077474739,1.096332354,1.115189969,1.134047583,1.152905198,1.171762813,1.190620428,1.209478042,1.228335657,1.247193272,1.266050887,1.284908501,1.303766116,3.41736,3.53325,3.68538,3.8516,4.08889,4.3051,4.47598,4.83994,4.9865,5.02428,4.62278,4.9059,4.86275,4.70307,4.94806,5.14876,5.28437,5.24854,4.90941,4.09152,4.00805,3.91098,4.0056,3.81758,3.94736,4.10756,4.05354,3.78796,3.68989,3.53627,3.56071,3.52595,3.61508,3.62409,3.66796,3.85237,3.83469,3.88679,3.74199,3.99277,4.01504,3.88288,3.880352881,3.877825762,3.875298643,3.872771525,3.870244406,3.867717287,3.865190168,3.862663049,3.851886921,3.841110793,3.830334664,3.819558536,3.808782408,3.79961596,3.790449512,3.781283063,3.772116615,3.762950167,3.757242818,3.75153547,3.745828121,3.740120773,3.734413424,3.731537654,3.728661884,3.725786113,3.722910343,3.720034573,32.8,33.07,33.37,33.69,34.02,34.36,34.7,35.01,35.26,35.58,35.9,36.23,36.57,36.91,37.2,37.46,37.66,37.86,37.94,38.03,38.11,38.17,38.22,38.25,38.28,38.29,38.29,38.28,38.27,38.26,38.25,38.23,38.21,38.18,38.17,38.14,38.12,38.13,38.15,38.51,38.53,38.54,38.63303349,38.72606698,38.81910048,38.91213397,39.00516746,39.09820095,39.19123445,39.28426794,39.37730143,39.47033492,39.56336841,39.65640191,39.7494354,39.84246889,39.93550238,40.02853588,40.12156937,40.21460286,40.30763635,40.40066984,40.49370334,40.58673683,40.67977032,40.77280381,40.86583731,40.9588708,41.05190429,41.14493778
620,Portugal,0.01494,0.01504,0.01649,0.01711,0.01892,0.02042,0.01878,0.02066,0.02298,0.02462,0.02485,0.02686,0.02764,0.02702,0.02548,0.02884,0.02963,0.02996,0.03808,0.03866,0.04004,0.04383,0.04253,0.04284,0.04932,0.04756,0.04971,0.05452,0.0611,0.0597,0.05946,0.06374,0.05902,0.06075,0.06337,0.05855,0.05645,0.05474,0.0543,0.0487,0.04793,0.04648,0.045930856,0.045381712,0.044832568,0.044283424,0.043734279,0.043185135,0.042635991,0.042086847,0.041838846,0.041590844,0.041342843,0.041094841,0.040102835,0.039716606,0.039330377,0.038944149,0.03855792,0.037013005,0.036684952,0.036356899,0.036028846,0.035700792,0.034388579,0.034175214,0.033961849,0.033748483,0.033535118,0.032681656,0.0787,0.08501,0.09453,0.09561,0.09145,0.09776,0.10324,0.10615,0.11213,0.11728,0.11918,0.12172,0.12151,0.11923,0.12257,0.12765,0.13579,0.14596,0.15536,0.1615,0.16856,0.17039,0.16691,0.16852,0.17574,0.18222,0.19025,0.20003,0.20818,0.21633,0.2206,0.22229,0.22026,0.2237,0.22543,0.2287,0.23411,0.23409,0.22728,0.23168,0.22878,0.22139,0.240099606,0.258809213,0.264213578,0.269617943,0.275022309,0.280426674,0.28583104,0.291235405,0.29663977,0.302556309,0.308472848,0.314389387,0.320305926,0.326222465,0.332139004,0.338055543,0.343972081,0.34988862,0.355805159,0.361721698,0.367638237,0.373554776,0.379471315,0.385387854,0.391304392,0.397220931,0.40313747,0.409054009,0.249024,0.255227,0.27365,0.286361,0.305031,0.32385,0.317183,0.347704,0.382654,0.396233,0.393441,0.440182,0.441719,0.44262,0.435068,0.481092,0.493985,0.516687,0.625572,0.665886,0.673188,0.716331,0.70636,0.724616,0.801255,0.793418,0.835737,0.903098,0.96921,0.975884,0.983256,1.02432,0.996332,1.0246,1.04985,0.998019,1.00506,0.979204,0.966215,0.932463,0.906025,0.848899,0.848346506,0.847794012,0.847241517,0.846689023,0.846136529,0.845584035,0.84503154,0.844479046,0.842123103,0.83976716,0.837411217,0.835055274,0.832699331,0.830695306,0.828691281,0.826687256,0.824683231,0.822679206,0.82143143,0.820183655,0.818935879,0.817688104,0.816440328,0.81581161,0.815182891,0.814554173,0.813925454,0.813296736,8.73,8.72,8.72,8.84,9.18,9.45,9.55,9.65,9.76,9.86,9.95,10.01,10.05,10.09,10.11,10.11,10.09,10.07,10.03,10,9.97,9.96,9.97,10,10.03,10.06,10.09,10.13,10.17,10.23,10.29,10.37,10.44,10.5,10.55,10.58,10.61,10.62,10.63,10.64,10.62,10.58,10.60553955,10.6310791,10.65661866,10.68215821,10.70769776,10.73323731,10.75877687,10.78431642,10.80985597,10.83539552,10.86093508,10.88647463,10.91201418,10.93755373,10.96309329,10.98863284,11.01417239,11.03971194,11.06525149,11.09079105,11.1163306,11.14187015,11.1674097,11.19294926,11.21848881,11.24402836,11.26956791,11.29510747
624,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027132727,0.028080788,0.027903364,0.028454061,0.029656364,0.030381515,0.031347273,0.033177576,0.032746364,0.033698788,0.035441563,0.035715625,0.037303438,0.037619063,0.038462188,0.04067125,0.04177375,0.043098438,0.043873125,0.05207125,0.054830968,0.056919,0.057832333,0.057702,0.060835667,0.062171,0.064987667,0.065615333,0.066561333,0.067266667,0.069284667,0.070457333,0.072489,0.072695333,0.075146667,0.077577667,0.079847,0.082146333,0.083714667,0.086061,0.088737667,0.091487333,0.094179386,0.096871439,0.099563491,0.102255544,0.104947597,0.10763965,0.110331702,0.113023755,0.115471389,0.117919022,0.120366656,0.122814289,0.125261923,0.127799445,0.130336967,0.13287449,0.135412012,0.137949534,0.140693069,0.143436604,0.146180138,0.148923673,0.151667208,0.154666052,0.157664895,0.160663739,0.163662582,0.166661426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Qatar,0.00223,0.00246,0.00344,0.00299,0.00494,0.00373,0.00428,0.00402,0.0067,0.00768,0.00928,0.01058,0.01087,0.01225,0.0123,0.01276,0.01331,0.01401,0.01419,0.01393,0.01558,0.01611,0.0168,0.01674,0.01771,0.01874,0.0223,0.02346,0.02467,0.02373,0.02693,0.02969,0.03068,0.03663,0.03677,0.04265,0.04901,0.04968,0.05267,0.05949,0.06739,0.07977,0.081328979,0.082887959,0.084446938,0.086005917,0.087564897,0.089123876,0.090682855,0.092241835,0.093371592,0.09450135,0.095631108,0.096760866,0.101279898,0.102234431,0.103188965,0.104143499,0.105098032,0.108916166,0.109586817,0.110257468,0.110928119,0.11159877,0.114281374,0.11494523,0.115609086,0.116272942,0.116936798,0.119592222,0.03176,0.03586,0.04231,0.03822,0.03218,0.0372,0.03317,0.03631,0.0378,0.03742,0.03597,0.03301,0.03125,0.03625,0.03153,0.03269,0.03299,0.03454,0.03637,0.03104,0.03025,0.03272,0.03257,0.0332,0.03441,0.03703,0.04756,0.05186,0.05471,0.0607,0.06272,0.06719,0.06954,0.0829,0.08911,0.11243,0.13265,0.15608,0.17475,0.20398,0.23278,0.24721,0.220553527,0.193897054,0.202807134,0.211717213,0.220627293,0.229537373,0.238447452,0.247357532,0.256267612,0.268886122,0.281504632,0.294123142,0.306741653,0.319360163,0.331978673,0.344597183,0.357215693,0.369834204,0.382452714,0.395071224,0.407689734,0.420308244,0.432926755,0.445545265,0.458163775,0.470782285,0.483400795,0.496019306,0.036741,0.040406,0.056844,0.048846,0.080986,0.060638,0.068874,0.064349,0.111756,0.131411,0.164528,0.190848,0.19707,0.223217,0.224068,0.238011,0.245472,0.256681,0.262998,0.258971,0.286562,0.29964,0.310911,0.312075,0.323351,0.343104,0.403725,0.42402,0.449093,0.433318,0.491705,0.541657,0.560761,0.661229,0.661258,0.777362,0.87782,0.902538,0.961598,1.11265,1.26969,1.5047,1.537749006,1.570798012,1.603847018,1.636896024,1.66994503,1.702994036,1.736043042,1.769092048,1.812948253,1.856804458,1.900660663,1.944516868,1.988373073,2.029298399,2.070223725,2.111149051,2.152074377,2.192999703,2.227341138,2.261682572,2.296024007,2.330365441,2.364706876,2.401599178,2.438491481,2.475383783,2.512276086,2.549168388,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.21,0.22,0.25,0.28,0.31,0.34,0.37,0.4,0.42,0.45,0.46,0.48,0.49,0.49,0.49,0.5,0.5,0.51,0.53,0.55,0.57,0.59,0.61,0.63,0.66,0.72,0.82,0.97,1.15,1.36,1.56,1.75,1.91,2.05,2.084156147,2.118312294,2.152468441,2.186624588,2.220780734,2.254936881,2.289093028,2.323249175,2.357405322,2.391561469,2.425717616,2.459873763,2.494029909,2.528186056,2.562342203,2.59649835,2.630654497,2.664810644,2.698966791,2.733122938,2.767279084,2.801435231,2.835591378,2.869747525,2.903903672,2.938059819,2.972215966,3.006372113
638,Réunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Romania,0.11162,0.11649,0.12838,0.12855,0.13887,0.14944,0.15857,0.17306,0.17383,0.17779,0.17672,0.17508,0.17879,0.17657,0.17887,0.18437,0.19471,0.19642,0.19368,0.17219,0.14034,0.12844,0.12497,0.11873,0.1285,0.1265,0.11312,0.1009,0.08734,0.08859,0.0934,0.09698,0.10095,0.09583,0.09405,0.09925,0.09813,0.09323,0.07907,0.07726,0.08258,0.07886,0.080359925,0.08185985,0.083359775,0.0848597,0.086359626,0.087859551,0.089359476,0.090859401,0.091229129,0.091598857,0.091968585,0.092338313,0.093817225,0.094177625,0.094538025,0.094898426,0.095258826,0.096700427,0.097125814,0.097551201,0.097976588,0.098401975,0.100103523,0.100511793,0.100920062,0.101328331,0.1017366,0.103369676,0.07744,0.08565,0.09458,0.10621,0.1172,0.13001,0.14434,0.15561,0.16353,0.16893,0.17022,0.17703,0.18783,0.19891,0.19871,0.20348,0.20511,0.20409,0.19225,0.18149,0.15808,0.1441,0.14628,0.15209,0.16298,0.16951,0.15916,0.15154,0.14972,0.15287,0.16155,0.16968,0.17843,0.19471,0.20306,0.22076,0.23458,0.25302,0.23582,0.2336,0.23899,0.23984,0.242921783,0.246003566,0.256286164,0.266568763,0.276851361,0.28713396,0.297416558,0.307699157,0.317981756,0.331590487,0.345199219,0.35880795,0.372416682,0.386025413,0.399634145,0.413242876,0.426851608,0.440460339,0.454069071,0.467677802,0.481286534,0.494895265,0.508503997,0.522112728,0.53572146,0.549330191,0.562938923,0.576547654,1.67162,1.74751,1.89804,1.90721,2.05555,2.21864,2.36146,2.54455,2.52651,2.58821,2.56939,2.5701,2.59066,2.56835,2.57679,2.64604,2.757,2.7756,2.74523,2.47024,2.03699,1.85655,1.80986,1.70708,1.84878,1.89345,1.78093,1.62852,1.43899,1.43751,1.46098,1.51339,1.56836,1.53493,1.53146,1.58466,1.57756,1.572,1.38413,1.39003,1.42008,1.38563,1.38135901,1.37708802,1.37281703,1.368546041,1.364275051,1.360004061,1.355733071,1.351462081,1.367167684,1.382873287,1.398578891,1.414284494,1.429990097,1.444846431,1.459702765,1.474559098,1.489415432,1.504271766,1.519430781,1.534589795,1.54974881,1.564907824,1.580066839,1.593336303,1.606605767,1.619875232,1.633144696,1.64641416,20.46,20.66,20.84,21.03,21.29,21.55,21.76,21.95,22.09,22.24,22.42,22.52,22.59,22.66,22.76,22.86,22.95,23.06,23.16,23.2,23,22.79,22.76,22.73,22.68,22.62,22.55,22.51,22.47,22.44,22.13,21.73,21.57,21.45,21.32,21.19,20.88,20.54,20.37,20.25,20.15,20.08,22.0131964,23.9463928,25.87958921,27.81278561,29.74598201,31.67917841,33.61237482,35.54557122,37.47876762,39.41196402,41.34516042,43.27835683,45.21155323,47.14474963,49.07794603,51.01114244,52.94433884,54.87753524,56.81073164,58.74392805,60.67712445,62.61032085,64.54351725,66.47671365,68.40991006,70.34310646,72.27630286,74.20949926
643,Russian Federation,1.552164932,1.625105493,1.770456138,1.867533393,1.940473954,2.061687904,2.158765159,2.255311938,2.328252499,2.36783423,2.417556229,2.487436346,2.56702827,2.602968074,2.631593418,2.742126422,2.777770383,2.819433215,2.901198053,3.00132555,2.817484733,2.422095886,2.183024272,1.874562211,1.769680825,1.710491856,1.736750457,1.684518895,1.768119999,1.924447433,2.33724,2.28119,2.0503,1.91482,1.68536,1.62038,1.60568,1.51822,1.48383,1.52069,1.54515,1.54409,1.55607875,1.5680675,1.58005625,1.592045,1.60403375,1.6160225,1.62801125,1.64,1.64212875,1.6442575,1.64638625,1.648515,1.65703,1.66013375,1.6632375,1.66634125,1.669445,1.68186,1.68445625,1.6870525,1.68964875,1.692245,1.70263,1.704135,1.70564,1.707145,1.70865,1.71467,0.968267957,1.01376957,1.104441875,1.165000385,1.210501998,1.286117405,1.346675915,1.406903505,1.452405117,1.477096902,1.508114365,1.551706819,1.60135767,1.623777555,1.641634552,1.710586996,1.73282233,1.758812342,1.809818695,1.87228,1.77779,1.51945,1.38774,1.2133,1.16303,1.12116,1.13686,1.0766,1.14551,1.26006,1.32422,1.38704,1.48823,1.59503,1.69673,1.83507,1.9917,2.09622,1.93228,2.0193,2.10595,2.17844,2.384285,2.59013,2.664121429,2.738112857,2.812104286,2.886095714,2.960087143,3.034078571,3.10807,3.230868421,3.353666842,3.476465263,3.599263684,3.722062105,3.844860526,3.967658947,4.090457368,4.213255789,4.336054211,4.458852632,4.581651053,4.704449474,4.827247895,4.950046316,5.072844737,5.195643158,5.318441579,5.44124,18.96747243,20.00084584,20.94967051,21.99803748,23.20249919,24.09682446,24.97995122,25.92809154,26.79846445,27.38980787,27.78044915,28.43158016,28.85345283,29.8045172,30.80709471,31.38388007,32.70822804,33.6454187,33.36582929,34.8864,34.5661,31.5721,29.8077,26.0683,25.2621,25.0017,23.8865,23.3298,24.1646,24.5724,24.8402,24.7245,25.6064,25.6885,25.8599,26.6123,26.6884,27.319,25.6696,27.9167,29.3039,30.0216,29.8893,29.757,29.6247,29.4924,29.3601,29.2278,29.0955,28.9632,29.10304,29.24288,29.38272,29.52256,29.6624,29.8408,30.0192,30.1976,30.376,30.5544,30.77446,30.99452,31.21458,31.43464,31.6547,31.8254,31.9961,32.1668,32.3375,32.5082,125.6759554,126.9746653,128.1806103,129.3607872,130.5048888,131.6799121,132.8394745,133.9887298,135.1431386,136.3233155,137.4983388,138.6527476,139.8174637,141.1213272,142.4406516,143.7187471,145.0019962,146.2646309,147.4241934,148.29,148.62,148.69,148.52,148.34,148.14,147.74,147.3,146.9,146.31,146.3,145.95,145.3,144.6,143.85,143.15,142.5,142.1,141.95,141.91,142.39,142.96,143.53,142.9396429,142.3492857,141.7589286,141.1685714,140.5782143,139.9878571,139.3975,138.8071429,138.2167857,137.6264286,137.0360714,136.4457143,135.8553571,135.265,134.6746429,134.0842857,133.4939286,132.9035714,132.3132143,131.7228571,131.1325,130.5421429,129.9517857,129.3614286,128.7710714,128.1807143,127.5903571,127
